SCHEMA_NAME,TABLE_NAME,INDEX_NAME,INDEX_TYPE,is_unique,is_primary_key,COLUMN_NAME,key_ordinal
dbo,EnvResourceAudits,IX_Time,NONCLUSTERED,false,false,EnvId,2
dbo,EnvResourceAudits,IX_ValidFrom,NONCLUSTERED,false,false,EnvId,0
dbo,EnvResourceAudits,IX_ValidFrom,NONCLUSTERED,false,false,ValidFrom,1
dbo,EnvResourceAudits,PK_EnvResourceAudits,CLUSTERED,true,false,EnvId,1
dbo,EnvResourceAudits,PK_EnvResourceAudits,CLUSTERED,true,false,ValidFrom,2
dbo,EnvResourceAudits,PK_EnvResourceAudits,CLUSTERED,true,false,ValidUntil,3
dbo,EnvRuns,IX_EndTime,NONCLUSTERED,false,false,EndTime,1
dbo,EnvRuns,IX_EnvId_Start_End_Time,NONCLUSTERED,false,false,EndTime,0
dbo,EnvRuns,IX_EnvId_Start_End_Time,NONCLUSTERED,false,false,StartTime,0
dbo,EnvRuns,IX_EnvId_Start_End_Time,NONCLUSTERED,false,false,EnvId,1
dbo,EnvRuns,IX_Id,NONCLUSTERED,true,false,Id,1
dbo,EnvRuns,IX_StartTime,NONCLUSTERED,false,false,EnvId,0
dbo,EnvRuns,IX_StartTime,NONCLUSTERED,false,false,EndTime,0
dbo,EnvRuns,IX_StartTime,NONCLUSTERED,false,false,StartTime,1
dbo,EnvRuns,PK_EnvRuns,CLUSTERED,true,false,EnvId,1
dbo,EnvRuns,PK_EnvRuns,CLUSTERED,true,false,StartTime,2
dbo,EnvRuns,PK_EnvRuns,CLUSTERED,true,false,EndTime,3
dbo,Envs,"<Name of Missing Index, sysname,>",NONCLUSTERED,false,false,UserProjectId,0
dbo,Envs,"<Name of Missing Index, sysname,>",NONCLUSTERED,false,false,Metadata_Description,0
dbo,Envs,"<Name of Missing Index, sysname,>",NONCLUSTERED,false,false,CreateTime,1
dbo,Envs,IX_ActiveBackendEnvId_Inc,NONCLUSTERED,false,false,Id,0
dbo,Envs,IX_ActiveBackendEnvId_Inc,NONCLUSTERED,false,false,ActiveBackendEnvId,1
dbo,Envs,IX_EndTime,NONCLUSTERED,false,false,EndTime,1
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,UserProjectId,0
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,ActiveBackendEnvId,0
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,ReadyTime,0
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,EnvTypeInt,0
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,HasEditsUnseenByBackend,0
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,EnvCreationFailureInt,1
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,EndTime,2
dbo,Envs,IX_EnvCreationFailureInt_EndTime_Id,NONCLUSTERED,false,false,Id,3
dbo,Envs,IX_Envs_CourseId,NONCLUSTERED,false,false,CourseId,1
dbo,Envs,IX_Envs_DeleteRequestId,NONCLUSTERED,false,false,DeleteRequestId,1
dbo,Envs,IX_Envs_EnvCreationFailureInt_ActiveBackendEnvId,NONCLUSTERED,false,false,Id,0
dbo,Envs,IX_Envs_EnvCreationFailureInt_ActiveBackendEnvId,NONCLUSTERED,false,false,EndTime,0
dbo,Envs,IX_Envs_EnvCreationFailureInt_ActiveBackendEnvId,NONCLUSTERED,false,false,EnvTypeInt,0
dbo,Envs,IX_Envs_EnvCreationFailureInt_ActiveBackendEnvId,NONCLUSTERED,false,false,EnvCreationFailureInt,1
dbo,Envs,IX_Envs_EnvCreationFailureInt_ActiveBackendEnvId,NONCLUSTERED,false,false,ActiveBackendEnvId,2
dbo,Envs,IX_Envs_LatestEnvironmentPolicyId,NONCLUSTERED,false,false,LatestEnvironmentPolicyId,1
dbo,Envs,IX_Envs_LatestEnvRunId,NONCLUSTERED,false,false,LatestEnvRunId,1
dbo,Envs,IX_Envs_ParentPrototypeVersionForMachinesId,NONCLUSTERED,false,false,ParentPrototypeVersionForMachinesId,1
dbo,Envs,IX_Envs_ParentPrototypeVersionForUiId,NONCLUSTERED,false,false,ParentPrototypeVersionForUiId,1
dbo,Envs,IX_Envs_PrototypeId,NONCLUSTERED,false,false,PrototypeId,1
dbo,Envs,IX_Envs_RegionId,NONCLUSTERED,false,false,RegionId,1
dbo,Envs,IX_Envs_ViewerCustomizationId,NONCLUSTERED,false,false,ViewerCustomizationId,1
dbo,Envs,IX_Envs_WebSessionAuditId,NONCLUSTERED,false,false,WebSessionAuditId,1
dbo,Envs,IX_EnvTypeInt,NONCLUSTERED,false,false,Id,0
dbo,Envs,IX_EnvTypeInt,NONCLUSTERED,false,false,OwnerId,0
dbo,Envs,IX_EnvTypeInt,NONCLUSTERED,false,false,UserProjectId,0
dbo,Envs,IX_EnvTypeInt,NONCLUSTERED,false,false,EnvTypeInt,1
dbo,Envs,IX_EnvTypeInt_SearchEntAppInv,NONCLUSTERED,false,false,Id,0
dbo,Envs,IX_EnvTypeInt_SearchEntAppInv,NONCLUSTERED,false,false,CreateTime,0
dbo,Envs,IX_EnvTypeInt_SearchEntAppInv,NONCLUSTERED,false,false,UserProjectId,0
dbo,Envs,IX_EnvTypeInt_SearchEntAppInv,NONCLUSTERED,false,false,EnvTypeInt,1
dbo,Envs,IX_Id,NONCLUSTERED,true,false,Id,1
dbo,Envs,IX_OwnerId,NONCLUSTERED,false,false,OwnerId,1
dbo,Envs,IX_TeamId,NONCLUSTERED,false,false,Id,0
dbo,Envs,IX_TeamId,NONCLUSTERED,false,false,TeamId,1
dbo,Envs,IX_UserProjectId,NONCLUSTERED,false,false,UserProjectId,1
dbo,Envs,PK_Envs,CLUSTERED,true,false,StartTime,1
dbo,Envs,PK_Envs,CLUSTERED,true,false,EndTime,2
dbo,Envs,PK_Envs,CLUSTERED,true,false,Id,3
dbo,EnvTemplates,IX_EnvTemplates_EntAppPrototypeId,NONCLUSTERED,false,false,EntAppPrototypeId,1
dbo,EnvTemplates,PK_EnvTemplates,CLUSTERED,true,true,Id,1
dbo,EnvUserRoles,IX_EnvUserRoles_UserId,NONCLUSTERED,false,false,UserId,1
dbo,EnvUserRoles,IX_EnvUserRoles_UserId,NONCLUSTERED,false,false,ValidUntil,2
dbo,EnvUserRoles,PK_EnvUserRoles,CLUSTERED,true,true,Id,1
dbo,EnvUserRoles,UQ_EnvUserRoles_BIZKEY,NONCLUSTERED,true,false,EnvId,1
dbo,EnvUserRoles,UQ_EnvUserRoles_BIZKEY,NONCLUSTERED,true,false,UserId,2
dbo,EnvUserRoles,UQ_EnvUserRoles_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,ExpiryNotificationTypes,PK_ExpiryNotificationTypes,CLUSTERED,true,true,Id,1
dbo,ExpiryNotificationTypes,UQ_ExpiryNotifications_BIZKEY,NONCLUSTERED,true,false,ForEntityTypeInt,1
dbo,ExpiryNotificationTypes,UQ_ExpiryNotifications_BIZKEY,NONCLUSTERED,true,false,Name,2
dbo,ExternalCloudCredentials,PK_ExternalCloudCredentials,CLUSTERED,true,true,Id,1
dbo,ExternalCloudCredentials,UQ_ExternalCloudCredentials_SingleCredentialPerContractCloudType,NONCLUSTERED,true,false,ExternalCloudId,1
dbo,ExternalCloudCredentials,UQ_ExternalCloudCredentials_SingleCredentialPerContractCloudType,NONCLUSTERED,true,false,ContractId,2
dbo,ExternalClouds,PK_ExternalClouds,CLUSTERED,true,true,Id,1
dbo,ExternalCloudsCreateScripts,PK_ExternalCloudsCreateScripts,CLUSTERED,true,true,Id,1
dbo,ExternalCloudVms,IX_ExternalCloudVms_ErvinId,NONCLUSTERED,false,false,ExternalResourcesEnvPrototypeVersionId,1
dbo,ExternalCloudVms,IX_ExternalCloudVms_Name,NONCLUSTERED,false,false,Name,1
dbo,ExternalCloudVms,PK_ExternalCloudVms,CLUSTERED,true,true,Id,1
dbo,ExternallyPayingSubscriptionsInvoices,PK_ExternallyPayingSubscriptionsInvoices,CLUSTERED,true,true,Id,1
dbo,ExternalResourcesEnvPrototypeVersions,IX_ExternalResourcesEnvPrototypeVersions_EntAppEnvId,NONCLUSTERED,false,false,EntAppEnvId,1
dbo,ExternalResourcesEnvPrototypeVersions,IX_ExternalResourcesEnvPrototypeVersions_GcpProjectId,NONCLUSTERED,false,false,GcpProjectId,1
dbo,ExternalResourcesEnvPrototypeVersions,IX_ExternalResourcesEnvPrototypeVersions_PrototypeVersionId,NONCLUSTERED,false,false,PrototypeVersionId,1
dbo,ExternalResourcesEnvPrototypeVersions,IX_ExternalResourcesEnvPrototypeVersions_ValidUntil,NONCLUSTERED,false,false,ValidUntil,1
dbo,ExternalResourcesEnvPrototypeVersions,PK_ExternalResourcesEnvPrototypeVersions,CLUSTERED,true,true,Id,1
dbo,ExternalResourcesParameters,PK_ExternalResourcesParameters,CLUSTERED,true,true,Id,1
dbo,ExternalResourcesQuotas,IX_ExternalResourcesQuotas_ContractId,NONCLUSTERED,false,false,ContractId,1
dbo,ExternalResourcesQuotas,IX_ExternalResourcesQuotas_ProjectId,NONCLUSTERED,false,false,ProjectId,1
dbo,ExternalResourcesQuotas,PK_ExternalResourcesQuotas,CLUSTERED,true,true,Id,1
dbo,FastUploadFolders,PK_FastUploadFolders,CLUSTERED,true,true,Id,1
dbo,FastUploadFolders,UQ_FastUploadFolders_BIZKEY,NONCLUSTERED,true,false,UserId,1
dbo,FastUploadFolders,UQ_FastUploadFolders_BIZKEY,NONCLUSTERED,true,false,ParentName,2
dbo,FastUploadFolders,UQ_FastUploadFolders_BIZKEY,NONCLUSTERED,true,false,FolderName,3
dbo,FastUploadFolders,UQ_FastUploadFolders_BIZKEY,NONCLUSTERED,true,false,ValidUntil,4
dbo,FinishedWelcomeTours,IX_FinishedWelcomeTours_UserId,NONCLUSTERED,false,false,UserId,1
dbo,FinishedWelcomeTours,PK_FinishedWelcomeTours,CLUSTERED,true,true,Id,1
dbo,FixPayments,PK_FixPayments_Id,NONCLUSTERED,true,false,Id,1
dbo,GuestOsIdentifiers,PK__GuestOsI__3214EC07EDC318CA,CLUSTERED,true,true,Id,1
dbo,GuidedJourneyChapters,IX_GuidedJourneyChapters_GuidedJourneyId,NONCLUSTERED,false,false,GuidedJourneyId,1
dbo,GuidedJourneyChapters,PK_GuidedJourneyChapters,CLUSTERED,true,true,Id,1
dbo,GuidedJourneys,PK_GuidedJourneys,CLUSTERED,true,true,Id,1
dbo,GuidedJourneySectionProgresses,IX_GuidedJourneySectionProgresses_CorrelationId,NONCLUSTERED,false,false,CorrelationId,1
dbo,GuidedJourneySectionProgresses,IX_GuidedJourneySectionProgresses_CourseId,NONCLUSTERED,false,false,CourseId,1
dbo,GuidedJourneySectionProgresses,IX_GuidedJourneySectionProgresses_EnvId,NONCLUSTERED,false,false,GuidedJourneySectionId,0
dbo,GuidedJourneySectionProgresses,IX_GuidedJourneySectionProgresses_EnvId,NONCLUSTERED,false,false,ValidUntil,0
dbo,GuidedJourneySectionProgresses,IX_GuidedJourneySectionProgresses_EnvId,NONCLUSTERED,false,false,EnvId,1
dbo,GuidedJourneySectionProgresses,PK_GuidedJourneySectionProgresses,CLUSTERED,true,true,Id,1
dbo,GuidedJourneySections,IX_GuidedJourneySections_ActiveCheckpointId,NONCLUSTERED,false,false,ActiveCheckpointId,1
dbo,GuidedJourneySections,IX_GuidedJourneySections_CorrelationId,NONCLUSTERED,false,false,CorrelationId,1
dbo,GuidedJourneySections,IX_GuidedJourneySections_GuidedJourneyChapterId,NONCLUSTERED,false,false,GuidedJourneyChapterId,1
dbo,GuidedJourneySections,PK_GuidedJourneySections,CLUSTERED,true,true,Id,1
dbo,IdRanges,PK__IdRanges__C41E028802F25272,CLUSTERED,true,true,Key,1
dbo,Instructors,IX_Instructors_CourseId,NONCLUSTERED,false,false,CourseId,1
dbo,Instructors,IX_Instructors_VendorUserProjectId,NONCLUSTERED,false,false,VendorUserProjectId,1
dbo,Instructors,PK_Instructors,CLUSTERED,true,true,Id,1
dbo,Invitations,IX_Invitations_ProjectTeamId,NONCLUSTERED,false,false,Id,0
dbo,Invitations,IX_Invitations_ProjectTeamId,NONCLUSTERED,false,false,ProjectTeamId,1
dbo,Invitations,IX_Invitations_VendorId,NONCLUSTERED,false,false,Id,0
dbo,Invitations,IX_Invitations_VendorId,NONCLUSTERED,false,false,VendorId,1
dbo,Invitations,IX_InvitationType,NONCLUSTERED,false,false,AcceptedByEupId,0
dbo,Invitations,IX_InvitationType,NONCLUSTERED,false,false,AcceptedByVupId,0
dbo,Invitations,IX_InvitationType,NONCLUSTERED,false,false,InvitationTypeInt,1
dbo,Invitations,IX_InvitationType,NONCLUSTERED,false,false,SentByUserId,2
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,Id,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,RandomToken,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,SentByUserId,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,SentToEmail,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,ExpiresBy,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,RowVersion,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,LastUpdateTime,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,SentToFirstName,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,SentToLastName,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,AcceptedByVupId,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,ProjectTeamId,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,UserLevelInt,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,WebRequestId,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,WebSessionAuditId,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,TurnToAccountManager,0
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,InvitationTypeInt,1
dbo,Invitations,IX_InvitationTypeInt_CreateTime,NONCLUSTERED,false,false,CreateTime,2
dbo,Invitations,PK_Invitations,CLUSTERED,true,true,Id,1
dbo,Invitations,UQ_Invitations_BIZKEY,NONCLUSTERED,true,false,RandomToken,1
dbo,IpAllocationAudits,PK_IpAllocationAudits,CLUSTERED,true,true,Id,1
dbo,IsoFileRegions,IX_IsoFileRegions_IsoFileStatusInt,NONCLUSTERED,false,false,IsoFileStatusInt,1
dbo,IsoFileRegions,PK_IsoFileRegions,CLUSTERED,true,true,Id,1
dbo,IsoFileRegions,UQ_IsoFileRegions_BIZKEY,NONCLUSTERED,true,false,IsoFileId,1
dbo,IsoFileRegions,UQ_IsoFileRegions_BIZKEY,NONCLUSTERED,true,false,RegionId,2
dbo,IsoFiles,PK_IsoFiles,CLUSTERED,true,true,Id,1
dbo,IsoFiles_Projects,PK_IsoFiles_Projects,CLUSTERED,true,true,IsoFileId,1
dbo,IsoFiles_Projects,PK_IsoFiles_Projects,CLUSTERED,true,true,ProjectId,2
dbo,Jobs,PK_Jobs,NONCLUSTERED,true,true,Id,1
dbo,JobTypes,PK_JobTypes,NONCLUSTERED,true,true,Id,1
dbo,JobTypesParameters,PK_JobTypesParameters,NONCLUSTERED,true,true,Id,1
dbo,LmsIntegrations,PK_LmsIntegrations,CLUSTERED,true,true,Id,1
dbo,longreads,PK__longread__AAAC09D849786DD9,CLUSTERED,true,true,RowNumber,1
dbo,LtiConfigurations,IX_LtiConfigurations_CourseId,NONCLUSTERED,true,false,CourseId,1
dbo,LtiConfigurations,IX_LtiConfigurations_PlatformId_ClientId_DeploymentId,NONCLUSTERED,true,false,PlatformId,1
dbo,LtiConfigurations,IX_LtiConfigurations_PlatformId_ClientId_DeploymentId,NONCLUSTERED,true,false,ClientId,2
dbo,LtiConfigurations,IX_LtiConfigurations_PlatformId_ClientId_DeploymentId,NONCLUSTERED,true,false,DeploymentId,3
dbo,LtiConfigurations,PK_LtiConfigurations,CLUSTERED,true,true,Id,1
dbo,MachineDomains,IX_DomainControllerId,NONCLUSTERED,false,false,DomainControllerId,1
dbo,MachineDomains,IX_IsDeleted,NONCLUSTERED,false,false,IsDeleted,1
dbo,MachineDomains,PK_MachineDomains,CLUSTERED,true,true,Id,1
dbo,MachineInstanceTypes,PK_MachineInstanceTypes,CLUSTERED,true,true,Id,1
dbo,Machines,IX_BackendMachineId,NONCLUSTERED,false,false,BackendMachineId,1
dbo,Machines,IX_EnvId,NONCLUSTERED,false,false,BackendMachineId,0
dbo,Machines,IX_EnvId,NONCLUSTERED,false,false,EnvId,1
dbo,Machines,IX_Machines_IsRemovedFromEnv,NONCLUSTERED,false,false,Id,0
dbo,Machines,IX_Machines_IsRemovedFromEnv,NONCLUSTERED,false,false,EnvId,0
dbo,Machines,IX_Machines_IsRemovedFromEnv,NONCLUSTERED,false,false,IsRemovedFromEnv,1
dbo,Machines,IX_PrototypeVersionId,NONCLUSTERED,false,false,PrototypeVersionId,1
dbo,Machines,PK_Machines,NONCLUSTERED,true,true,Id,1
dbo,MachineScriptRuns,IX_IsDeleted_Machine,NONCLUSTERED,false,false,MachineId,1
dbo,MachineScriptRuns,IX_IsDeleted_Machine,NONCLUSTERED,false,false,IsDeleted,2
dbo,MachineScriptRuns,PK_MachineScriptRuns,CLUSTERED,true,true,Id,1
dbo,MachineUsers,IX_DomainId,NONCLUSTERED,false,false,DomainId,1
dbo,MachineUsers,IX_MachineId,NONCLUSTERED,false,false,MachineId,1
dbo,MachineUsers,PK_MachineUsers,CLUSTERED,true,true,Id,1
dbo,MachineVanityNames,IX_MachineVanityNames_BackendMachineId,NONCLUSTERED,false,false,BackendMachineId,1
dbo,MachineVanityNames,IX_MachineVanityNames_MachineId_VanityName,NONCLUSTERED,false,false,VanityName,0
dbo,MachineVanityNames,IX_MachineVanityNames_MachineId_VanityName,NONCLUSTERED,false,false,MachineId,1
dbo,MachineVanityNames,IX_VANITY_NAMES,NONCLUSTERED,false,false,Id,0
dbo,MachineVanityNames,IX_VANITY_NAMES,NONCLUSTERED,false,false,MachineId,0
dbo,MachineVanityNames,IX_VANITY_NAMES,NONCLUSTERED,false,false,IsVanityUrl,1
dbo,MachineVanityNames,IX_VANITY_NAMES,NONCLUSTERED,false,false,ValidUntil,2
dbo,MachineVanityNames,PK_MachineVanityNames,CLUSTERED,true,true,Id,1
dbo,MachineVanityNames,UQ_MachineVanityNames_BIZKEY,NONCLUSTERED,true,false,VanityName,1
dbo,MachineVanityNames,UQ_MachineVanityNames_BIZKEY,NONCLUSTERED,true,false,ValidUntil,2
dbo,MarketingPanes,PK_MarketingPanes,CLUSTERED,true,true,Id,1
dbo,MessageGroupViewAudits,IX_MessageGroupViewAudits_GroupId_GroupType,NONCLUSTERED,false,false,MessageGroupTypeInt,1
dbo,MessageGroupViewAudits,IX_MessageGroupViewAudits_GroupId_GroupType,NONCLUSTERED,false,false,MessageGroupId,2
dbo,MessageGroupViewAudits,IX_MessageGroupViewAudits_Time,NONCLUSTERED,false,false,Time,1
dbo,MessageGroupViewAudits,IX_MessageGroupViewAudits_ViewerId_ViewerType,NONCLUSTERED,false,false,ViewerTypeInt,1
dbo,MessageGroupViewAudits,IX_MessageGroupViewAudits_ViewerId_ViewerType,NONCLUSTERED,false,false,ViewerId,2
dbo,MessageGroupViewAudits,PK_MessageGroupViewAudits,CLUSTERED,true,true,Id,1
dbo,Messages,IX_Messages_Guid,NONCLUSTERED,false,false,Guid,1
dbo,Messages,IX_Messages_MessageGroupId_MessageGroupTypeInt,NONCLUSTERED,false,false,MessageGroupId,1
dbo,Messages,IX_Messages_MessageGroupId_MessageGroupTypeInt,NONCLUSTERED,false,false,MessageGroupTypeInt,2
dbo,Messages,PK_Messages,CLUSTERED,true,true,Id,1
dbo,NetAdapters,IX_BackendMachineId,NONCLUSTERED,false,false,BackendMachineId,1
dbo,NetAdapters,IX_IsDeleted,NONCLUSTERED,false,false,IsDeleted,1
dbo,NetAdapters,IX_NetAdapters_NetworkId,NONCLUSTERED,false,false,NetworkId,1
dbo,NetAdapters,IX_NetAdapters_NetworkId,NONCLUSTERED,false,false,IsDeleted,2
dbo,NetAdapters,PK_NetAdapters,NONCLUSTERED,true,true,Id,1
dbo,NetAdapters,UQ_NetAdapters_ExternalIP,NONCLUSTERED,true,false,ExternalIP,1
dbo,NetAdapters,UQ_NetAdapters_ExternalIP_RegionId,NONCLUSTERED,true,false,ExternalIP,1
dbo,NetAdapters,UQ_NetAdapters_ExternalIP_RegionId,NONCLUSTERED,true,false,RegionId,2
dbo,Networks,IX_BackendMachineGroupId,NONCLUSTERED,false,false,BackendMachineGroupId,1
dbo,Networks,IX_IsDeleted,NONCLUSTERED,false,false,IsDeleted,1
dbo,Networks,PK_Networks,NONCLUSTERED,true,true,Id,1
dbo,Networks,UQ_Networks_AllocatedVlan_VlanPoolName_RegionId,NONCLUSTERED,true,false,AllocatedVlan,1
dbo,Networks,UQ_Networks_AllocatedVlan_VlanPoolName_RegionId,NONCLUSTERED,true,false,VlanPoolName,2
dbo,Networks,UQ_Networks_AllocatedVlan_VlanPoolName_RegionId,NONCLUSTERED,true,false,RegionId,3
dbo,NonBusinessEmailDomains,PK_NonBusinessEmailDomains,CLUSTERED,true,true,Id,1
dbo,OsFamilies,PK__OsFamili__3214EC0753A885CB,CLUSTERED,true,true,Id,1
dbo,Permalinks,PK_Permalinks,CLUSTERED,true,true,Id,1
dbo,Permalinks,UQ_Permalinks_BIZKEY,NONCLUSTERED,true,false,Token,1
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,ProjectId,1
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,EnvironmentPolicyId,2
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,PrototypeVersionId,3
dbo,Permalinks,UQ_Permalinks_Permalink,NONCLUSTERED,true,false,RegionId,4
dbo,Pipelines,PK_Pipelines,NONCLUSTERED,true,true,Id,1
dbo,PipelinesInstances,PK_PipelinesInstances,NONCLUSTERED,true,true,Id,1
dbo,PredictorTrainings,PK_PredictorTrainings,CLUSTERED,true,true,Id,1
dbo,PredictorTrainings,UQ_PredictorTrainings_BIZKEY,NONCLUSTERED,true,false,TrainDate,1
dbo,ProjectIpRestrictions,PK_ProjectIpRestrictions,CLUSTERED,true,true,Id,1
dbo,ProjectPrototypes,PK_ProjectPrototypes,CLUSTERED,true,true,Id,1
dbo,ProjectPrototypes,UQ_ProjectPrototypes_BIZKEY,NONCLUSTERED,true,false,ProjectId,1
dbo,ProjectPrototypes,UQ_ProjectPrototypes_BIZKEY,NONCLUSTERED,true,false,PrototypeId,2
dbo,ProjectPrototypes,UQ_ProjectPrototypes_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Projects,IX_Projects_CreatorId,NONCLUSTERED,false,false,CreatorId,1
dbo,Projects,IX_Projects_LatestContractId,NONCLUSTERED,false,false,LatestContractId,1
dbo,Projects,IX_Projects_ProjectFlagsId,NONCLUSTERED,false,false,ProjectFlagsId,1
dbo,Projects,IX_Projects_SharedEnvMemId,NONCLUSTERED,false,false,SharedEnvMemId,1
dbo,Projects,IX_Projects_TrainingSettingsId,NONCLUSTERED,false,false,TrainingSettingsId,1
dbo,Projects,IX_Projects_ValidUntil,NONCLUSTERED,false,false,ValidUntil,1
dbo,Projects,PK_Projects,CLUSTERED,true,true,Id,1
dbo,Projects,UQ_Projects_BIZKEY,NONCLUSTERED,true,false,UniqueToken,1
dbo,Projects,UQ_Projects_BIZKEY,NONCLUSTERED,true,false,ValidUntil,2
dbo,ProjectsFeatureFlags,PK_ProjectsFeatureFlags,CLUSTERED,true,true,Id,1
dbo,ProjectsFeatureFlags,UQ_ProjectsFeatureFlags_SingleFeaturePerProject,NONCLUSTERED,true,false,FeatureFlagEnumInt,1
dbo,ProjectsFeatureFlags,UQ_ProjectsFeatureFlags_SingleFeaturePerProject,NONCLUSTERED,true,false,ProjectId,2
dbo,ProjectsFlags,PK_ProjectsFlags,CLUSTERED,true,true,Id,1
dbo,ProjectTeams,PK_ProjectTeams,CLUSTERED,true,true,Id,1
dbo,ProjectTeams,UQ_ProjectTeams_BIZKEY,NONCLUSTERED,true,false,ProjectId,1
dbo,ProjectTeams,UQ_ProjectTeams_BIZKEY,NONCLUSTERED,true,false,Name,2
dbo,ProjectTeams,UQ_ProjectTeams_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Prototypes,IX_OwnerId,NONCLUSTERED,false,false,OwnerId,1
dbo,Prototypes,IX_Prototypes_BillingProjectPrototypeId,NONCLUSTERED,false,false,BillingProjectPrototypeId,1
dbo,Prototypes,IX_Prototypes_DefaultVersionId,NONCLUSTERED,false,false,DefaultVersionId,1
dbo,Prototypes,IX_TypeInt_ValidUntil_Id,NONCLUSTERED,false,false,TypeInt,1
dbo,Prototypes,IX_TypeInt_ValidUntil_Id,NONCLUSTERED,false,false,ValidUntil,2
dbo,Prototypes,IX_TypeInt_ValidUntil_Id,NONCLUSTERED,false,false,Id,3
dbo,Prototypes,PK_Prototypes,CLUSTERED,true,true,Id,1
dbo,Prototypes,UQ_Prototypes_BIZKEY,NONCLUSTERED,true,false,UniqueToken,1
dbo,Prototypes,UQ_Prototypes_BIZKEY,NONCLUSTERED,true,false,ValidUntil,2
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,PrototypeId,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,Resources_DiskSizeMB,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,Resources_CpuCount,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,Resources_MemorySizeMB,0
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,CreateTime,1
dbo,PrototypeVersions,IX_CreateTime_ValidUntil,NONCLUSTERED,false,false,ValidUntil,2
dbo,PrototypeVersions,IX_PrototypeVersions_ViewerCustomizationId,NONCLUSTERED,false,false,ViewerCustomizationId,1
dbo,PrototypeVersions,PK_PrototypeVersions,CLUSTERED,true,true,Id,1
dbo,PrototypeVersions,UQ_PrototypeVersions_BIZKEY,NONCLUSTERED,true,false,PrototypeId,1
dbo,PrototypeVersions,UQ_PrototypeVersions_BIZKEY,NONCLUSTERED,true,false,Version_Number,2
dbo,PrototypeVersionsRegions,IX_LifecycleStatusInt,NONCLUSTERED,false,false,LifecycleStatusInt,1
dbo,PrototypeVersionsRegions,IX_LifecycleStatusInt,NONCLUSTERED,false,false,PrototypeVersionId,2
dbo,PrototypeVersionsRegions,PK_PrototypeVersionsRegions,CLUSTERED,true,true,Id,1
dbo,PrototypeVersionsRegions,UQ_PrototypeVersionsRegions_BIZKEY,NONCLUSTERED,true,false,PrototypeVersionId,1
dbo,PrototypeVersionsRegions,UQ_PrototypeVersionsRegions_BIZKEY,NONCLUSTERED,true,false,RegionId,2
dbo,PrototypeVersionsRegions,UQ_PrototypeVersionsRegions_BIZKEY,NONCLUSTERED,true,false,ValidUntil,3
dbo,Regions,PK_Regions,CLUSTERED,true,true,Id,1
